,Unnamed: 0,gm,make_model,make,mileage_raw,price_raw,model_trim_raw,year_make_raw,platform,mileage,price,model,trim,year,car_key,car_id_x,horsepower,torque,displacement,cylinders,top_speed,accel,qmile_time,qmile_speed,weight,fuel_type,fuel_economy,quality_rating,amenity_rating,reliability_rating,car_id_y
1063,1064,False,Ford Mustang,Ford,"3,000 miles",85998,Mustang Shelby GT500,2021 Ford,carmax,3000,85998,Mustang,Shelby GT500,2021,2021-ford-mustang-shelby gt500,20932752520135413662254071863183571444,750,625,5.2,8,180,3.3,11.2,125,1769,petrol,10,76,54,61,20932752520135413662254071863183571444
1064,1065,False,Dodge Challenger,Dodge,"35,000 miles",25998,Challenger GT,2022 Dodge,carmax,35000,25998,Challenger,GT,2022,2022-dodge-challenger-gt,158890227470753090544956228358141856165,305,268,3.6,6,130,5.6,14.1,100,1887,petrol,19,58,48,52,158890227470753090544956228358141856165
1065,1066,False,Dodge Challenger,Dodge,"55,000 miles",24998,Challenger GT,2022 Dodge,carmax,55000,24998,Challenger,GT,2022,2022-dodge-challenger-gt,158890227470753090544956228358141856165,305,268,3.6,6,130,5.6,14.1,100,1887,petrol,19,58,48,52,158890227470753090544956228358141856165
1066,1067,False,Dodge Challenger,Dodge,"19,000 miles",27998,Challenger GT,2022 Dodge,carmax,19000,27998,Challenger,GT,2022,2022-dodge-challenger-gt,158890227470753090544956228358141856165,305,268,3.6,6,130,5.6,14.1,100,1887,petrol,19,58,48,52,158890227470753090544956228358141856165
1067,1068,False,Dodge Challenger,Dodge,"34,000 miles",24998,Challenger GT,2022 Dodge,carmax,34000,24998,Challenger,GT,2022,2022-dodge-challenger-gt,158890227470753090544956228358141856165,305,268,3.6,6,130,5.6,14.1,100,1887,petrol,19,58,48,52,158890227470753090544956228358141856165
1068,1069,False,Dodge Challenger,Dodge,"15,000 miles",29998,Challenger GT,2022 Dodge,carmax,15000,29998,Challenger,GT,2022,2022-dodge-challenger-gt,158890227470753090544956228358141856165,305,268,3.6,6,130,5.6,14.1,100,1887,petrol,19,58,48,52,158890227470753090544956228358141856165
1069,1070,False,Dodge Challenger,Dodge,"57,000 miles",26998,Challenger GT,2022 Dodge,carmax,57000,26998,Challenger,GT,2022,2022-dodge-challenger-gt,158890227470753090544956228358141856165,305,268,3.6,6,130,5.6,14.1,100,1887,petrol,19,58,48,52,158890227470753090544956228358141856165
1070,1071,False,Dodge Challenger,Dodge,"58,000 miles",22998,Challenger GT,2022 Dodge,carmax,58000,22998,Challenger,GT,2022,2022-dodge-challenger-gt,158890227470753090544956228358141856165,305,268,3.6,6,130,5.6,14.1,100,1887,petrol,19,58,48,52,158890227470753090544956228358141856165
1071,1072,False,Dodge Challenger,Dodge,"8,000 miles",31998,Challenger GT,2022 Dodge,carmax,8000,31998,Challenger,GT,2022,2022-dodge-challenger-gt,158890227470753090544956228358141856165,305,268,3.6,6,130,5.6,14.1,100,1887,petrol,19,58,48,52,158890227470753090544956228358141856165
1072,1073,False,Dodge Challenger,Dodge,"57,000 miles",24998,Challenger GT,2022 Dodge,carmax,57000,24998,Challenger,GT,2022,2022-dodge-challenger-gt,158890227470753090544956228358141856165,305,268,3.6,6,130,5.6,14.1,100,1887,petrol,19,58,48,52,158890227470753090544956228358141856165
1073,1074,False,Dodge Challenger,Dodge,"36,000 miles",28998,Challenger GT,2022 Dodge,carmax,36000,28998,Challenger,GT,2022,2022-dodge-challenger-gt,158890227470753090544956228358141856165,305,268,3.6,6,130,5.6,14.1,100,1887,petrol,19,58,48,52,158890227470753090544956228358141856165
1074,1075,False,Dodge Challenger,Dodge,"44,000 miles",25998,Challenger GT,2022 Dodge,carmax,44000,25998,Challenger,GT,2022,2022-dodge-challenger-gt,158890227470753090544956228358141856165,305,268,3.6,6,130,5.6,14.1,100,1887,petrol,19,58,48,52,158890227470753090544956228358141856165
1075,1076,False,Dodge Challenger,Dodge,"60,000 miles",25998,Challenger GT,2022 Dodge,carmax,60000,25998,Challenger,GT,2022,2022-dodge-challenger-gt,158890227470753090544956228358141856165,305,268,3.6,6,130,5.6,14.1,100,1887,petrol,19,58,48,52,158890227470753090544956228358141856165
1076,1077,False,Dodge Challenger,Dodge,"47,000 miles",24998,Challenger GT,2022 Dodge,carmax,47000,24998,Challenger,GT,2022,2022-dodge-challenger-gt,158890227470753090544956228358141856165,305,268,3.6,6,130,5.6,14.1,100,1887,petrol,19,58,48,52,158890227470753090544956228358141856165
1077,1078,False,Dodge Challenger,Dodge,"49,000 miles",25998,Challenger GT,2022 Dodge,carmax,49000,25998,Challenger,GT,2022,2022-dodge-challenger-gt,158890227470753090544956228358141856165,305,268,3.6,6,130,5.6,14.1,100,1887,petrol,19,58,48,52,158890227470753090544956228358141856165
1078,1079,False,Dodge Challenger,Dodge,"36,000 miles",25998,Challenger GT,2022 Dodge,carmax,36000,25998,Challenger,GT,2022,2022-dodge-challenger-gt,158890227470753090544956228358141856165,305,268,3.6,6,130,5.6,14.1,100,1887,petrol,19,58,48,52,158890227470753090544956228358141856165
1079,1080,False,Dodge Challenger,Dodge,"42,000 miles",25998,Challenger GT,2022 Dodge,carmax,42000,25998,Challenger,GT,2022,2022-dodge-challenger-gt,158890227470753090544956228358141856165,305,268,3.6,6,130,5.6,14.1,100,1887,petrol,19,58,48,52,158890227470753090544956228358141856165
1080,1081,False,Dodge Challenger,Dodge,"36,000 miles",34998,Challenger R/T,2022 Dodge,carmax,36000,34998,Challenger,R/T,2022,2022-dodge-challenger-r/t,26285292331470638135737819327891919841,370,395,5.7,8,168,4.5,13.0,108,1860,petrol,15,64,56,47,26285292331470638135737819327891919841
1081,1082,False,Dodge Challenger,Dodge,"36,000 miles",30998,Challenger R/T,2022 Dodge,carmax,36000,30998,Challenger,R/T,2022,2022-dodge-challenger-r/t,26285292331470638135737819327891919841,370,395,5.7,8,168,4.5,13.0,108,1860,petrol,15,64,56,47,26285292331470638135737819327891919841
1082,1083,False,Dodge Challenger,Dodge,"41,000 miles",29998,Challenger R/T,2022 Dodge,carmax,41000,29998,Challenger,R/T,2022,2022-dodge-challenger-r/t,26285292331470638135737819327891919841,370,395,5.7,8,168,4.5,13.0,108,1860,petrol,15,64,56,47,26285292331470638135737819327891919841
1083,1084,False,Dodge Challenger,Dodge,"13,000 miles",34998,Challenger R/T,2022 Dodge,carmax,13000,34998,Challenger,R/T,2022,2022-dodge-challenger-r/t,26285292331470638135737819327891919841,370,395,5.7,8,168,4.5,13.0,108,1860,petrol,15,64,56,47,26285292331470638135737819327891919841
1084,1085,False,Dodge Challenger,Dodge,"28,000 miles",32998,Challenger R/T,2022 Dodge,carmax,28000,32998,Challenger,R/T,2022,2022-dodge-challenger-r/t,26285292331470638135737819327891919841,370,395,5.7,8,168,4.5,13.0,108,1860,petrol,15,64,56,47,26285292331470638135737819327891919841
1085,1086,False,Dodge Challenger,Dodge,"60,000 miles",28998,Challenger R/T,2022 Dodge,carmax,60000,28998,Challenger,R/T,2022,2022-dodge-challenger-r/t,26285292331470638135737819327891919841,370,395,5.7,8,168,4.5,13.0,108,1860,petrol,15,64,56,47,26285292331470638135737819327891919841
1086,1087,False,Dodge Challenger,Dodge,"26,000 miles",30998,Challenger R/T,2022 Dodge,carmax,26000,30998,Challenger,R/T,2022,2022-dodge-challenger-r/t,26285292331470638135737819327891919841,370,395,5.7,8,168,4.5,13.0,108,1860,petrol,15,64,56,47,26285292331470638135737819327891919841
1087,1088,False,Dodge Challenger,Dodge,"47,000 miles",30998,Challenger R/T,2022 Dodge,carmax,47000,30998,Challenger,R/T,2022,2022-dodge-challenger-r/t,26285292331470638135737819327891919841,370,395,5.7,8,168,4.5,13.0,108,1860,petrol,15,64,56,47,26285292331470638135737819327891919841
1088,1089,False,Dodge Challenger,Dodge,"4,000 miles",35998,Challenger R/T,2022 Dodge,carmax,4000,35998,Challenger,R/T,2022,2022-dodge-challenger-r/t,26285292331470638135737819327891919841,370,395,5.7,8,168,4.5,13.0,108,1860,petrol,15,64,56,47,26285292331470638135737819327891919841
1089,1090,False,Dodge Challenger,Dodge,"8,000 miles",33998,Challenger R/T,2022 Dodge,carmax,8000,33998,Challenger,R/T,2022,2022-dodge-challenger-r/t,26285292331470638135737819327891919841,370,395,5.7,8,168,4.5,13.0,108,1860,petrol,15,64,56,47,26285292331470638135737819327891919841
1090,1091,False,Dodge Challenger,Dodge,"41,000 miles",31998,Challenger R/T,2022 Dodge,carmax,41000,31998,Challenger,R/T,2022,2022-dodge-challenger-r/t,26285292331470638135737819327891919841,370,395,5.7,8,168,4.5,13.0,108,1860,petrol,15,64,56,47,26285292331470638135737819327891919841
1091,1092,False,Dodge Challenger,Dodge,"63,000 miles",30998,Challenger R/T,2022 Dodge,carmax,63000,30998,Challenger,R/T,2022,2022-dodge-challenger-r/t,26285292331470638135737819327891919841,370,395,5.7,8,168,4.5,13.0,108,1860,petrol,15,64,56,47,26285292331470638135737819327891919841
1092,1093,False,Dodge Challenger,Dodge,"21,000 miles",31998,Challenger R/T,2022 Dodge,carmax,21000,31998,Challenger,R/T,2022,2022-dodge-challenger-r/t,26285292331470638135737819327891919841,370,395,5.7,8,168,4.5,13.0,108,1860,petrol,15,64,56,47,26285292331470638135737819327891919841
1093,1094,False,Dodge Challenger,Dodge,"7,000 miles",34998,Challenger R/T,2022 Dodge,carmax,7000,34998,Challenger,R/T,2022,2022-dodge-challenger-r/t,26285292331470638135737819327891919841,370,395,5.7,8,168,4.5,13.0,108,1860,petrol,15,64,56,47,26285292331470638135737819327891919841
1094,1095,False,Dodge Challenger,Dodge,"24,000 miles",38998,Challenger R/T Scat Pack,2022 Dodge,carmax,24000,38998,Challenger,R/T Scat Pack,2022,2022-dodge-challenger-r/t scat pack,107612641542707838580085108945611985610,492,475,6.4,8,168,3.9,12.2,118,1896,petrol,14,68,58,67,107612641542707838580085108945611985610
1095,1096,False,Dodge Challenger,Dodge,"25,000 miles",38998,Challenger R/T Scat Pack,2022 Dodge,carmax,25000,38998,Challenger,R/T Scat Pack,2022,2022-dodge-challenger-r/t scat pack,107612641542707838580085108945611985610,492,475,6.4,8,168,3.9,12.2,118,1896,petrol,14,68,58,67,107612641542707838580085108945611985610
1096,1097,False,Dodge Challenger,Dodge,"26,000 miles",35998,Challenger R/T Scat Pack,2022 Dodge,carmax,26000,35998,Challenger,R/T Scat Pack,2022,2022-dodge-challenger-r/t scat pack,107612641542707838580085108945611985610,492,475,6.4,8,168,3.9,12.2,118,1896,petrol,14,68,58,67,107612641542707838580085108945611985610
1097,1098,False,Dodge Challenger,Dodge,"27,000 miles",38998,Challenger R/T Scat Pack,2022 Dodge,carmax,27000,38998,Challenger,R/T Scat Pack,2022,2022-dodge-challenger-r/t scat pack,107612641542707838580085108945611985610,492,475,6.4,8,168,3.9,12.2,118,1896,petrol,14,68,58,67,107612641542707838580085108945611985610
1098,1099,False,Dodge Challenger,Dodge,"38,000 miles",36998,Challenger R/T Scat Pack,2022 Dodge,carmax,38000,36998,Challenger,R/T Scat Pack,2022,2022-dodge-challenger-r/t scat pack,107612641542707838580085108945611985610,492,475,6.4,8,168,3.9,12.2,118,1896,petrol,14,68,58,67,107612641542707838580085108945611985610
1099,1100,False,Dodge Challenger,Dodge,"46,000 miles",44998,Challenger R/T Scat Pack,2022 Dodge,carmax,46000,44998,Challenger,R/T Scat Pack,2022,2022-dodge-challenger-r/t scat pack,107612641542707838580085108945611985610,492,475,6.4,8,168,3.9,12.2,118,1896,petrol,14,68,58,67,107612641542707838580085108945611985610
1100,1101,False,Dodge Challenger,Dodge,"36,000 miles",38998,Challenger R/T Scat Pack,2022 Dodge,carmax,36000,38998,Challenger,R/T Scat Pack,2022,2022-dodge-challenger-r/t scat pack,107612641542707838580085108945611985610,492,475,6.4,8,168,3.9,12.2,118,1896,petrol,14,68,58,67,107612641542707838580085108945611985610
1101,1102,False,Dodge Challenger,Dodge,"44,000 miles",36998,Challenger R/T Scat Pack,2022 Dodge,carmax,44000,36998,Challenger,R/T Scat Pack,2022,2022-dodge-challenger-r/t scat pack,107612641542707838580085108945611985610,492,475,6.4,8,168,3.9,12.2,118,1896,petrol,14,68,58,67,107612641542707838580085108945611985610
1102,1103,False,Dodge Challenger,Dodge,"21,000 miles",36998,Challenger R/T Scat Pack,2022 Dodge,carmax,21000,36998,Challenger,R/T Scat Pack,2022,2022-dodge-challenger-r/t scat pack,107612641542707838580085108945611985610,492,475,6.4,8,168,3.9,12.2,118,1896,petrol,14,68,58,67,107612641542707838580085108945611985610
1103,1104,False,Dodge Challenger,Dodge,"14,000 miles",39998,Challenger R/T Scat Pack,2022 Dodge,carmax,14000,39998,Challenger,R/T Scat Pack,2022,2022-dodge-challenger-r/t scat pack,107612641542707838580085108945611985610,492,475,6.4,8,168,3.9,12.2,118,1896,petrol,14,68,58,67,107612641542707838580085108945611985610
1104,1105,False,Dodge Challenger,Dodge,"19,000 miles",46998,Challenger R/T Scat Pack Widebody,2022 Dodge,carmax,19000,46998,Challenger,R/T Scat Pack Widebody,2022,2022-dodge-challenger-r/t scat pack widebody,134841431794572819684551217363606413610,478,475,6.4,8,168,3.9,12.2,118,1905,petrol,13,65,50,60,134841431794572819684551217363606413610
1105,1106,False,Dodge Challenger,Dodge,"13,000 miles",48998,Challenger R/T Scat Pack Widebody,2022 Dodge,carmax,13000,48998,Challenger,R/T Scat Pack Widebody,2022,2022-dodge-challenger-r/t scat pack widebody,134841431794572819684551217363606413610,478,475,6.4,8,168,3.9,12.2,118,1905,petrol,13,65,50,60,134841431794572819684551217363606413610
1106,1107,False,Dodge Challenger,Dodge,"31,000 miles",43998,Challenger R/T Scat Pack Widebody,2022 Dodge,carmax,31000,43998,Challenger,R/T Scat Pack Widebody,2022,2022-dodge-challenger-r/t scat pack widebody,134841431794572819684551217363606413610,478,475,6.4,8,168,3.9,12.2,118,1905,petrol,13,65,50,60,134841431794572819684551217363606413610
1107,1108,False,Dodge Challenger,Dodge,"26,000 miles",49998,Challenger R/T Scat Pack Widebody,2022 Dodge,carmax,26000,49998,Challenger,R/T Scat Pack Widebody,2022,2022-dodge-challenger-r/t scat pack widebody,134841431794572819684551217363606413610,478,475,6.4,8,168,3.9,12.2,118,1905,petrol,13,65,50,60,134841431794572819684551217363606413610
1108,1109,False,Dodge Challenger,Dodge,"38,000 miles",46998,Challenger R/T Scat Pack Widebody,2022 Dodge,carmax,38000,46998,Challenger,R/T Scat Pack Widebody,2022,2022-dodge-challenger-r/t scat pack widebody,134841431794572819684551217363606413610,478,475,6.4,8,168,3.9,12.2,118,1905,petrol,13,65,50,60,134841431794572819684551217363606413610
1109,1110,False,Dodge Challenger,Dodge,"39,000 miles",44998,Challenger R/T Scat Pack Widebody,2022 Dodge,carmax,39000,44998,Challenger,R/T Scat Pack Widebody,2022,2022-dodge-challenger-r/t scat pack widebody,134841431794572819684551217363606413610,478,475,6.4,8,168,3.9,12.2,118,1905,petrol,13,65,50,60,134841431794572819684551217363606413610
1110,1111,False,Dodge Challenger,Dodge,"39,000 miles",45998,Challenger R/T Scat Pack Widebody,2022 Dodge,carmax,39000,45998,Challenger,R/T Scat Pack Widebody,2022,2022-dodge-challenger-r/t scat pack widebody,134841431794572819684551217363606413610,478,475,6.4,8,168,3.9,12.2,118,1905,petrol,13,65,50,60,134841431794572819684551217363606413610
1111,1112,False,Dodge Challenger,Dodge,"9,000 miles",26998,Challenger SXT,2022 Dodge,carmax,9000,26998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362,309,268,3.6,6,118,5.8,14.3,98,1746,petrol,19,68,58,62,187459457628459040428692867259811831362
1112,1113,False,Dodge Challenger,Dodge,"33,000 miles",29998,Challenger SXT,2022 Dodge,carmax,33000,29998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362,309,268,3.6,6,118,5.8,14.3,98,1746,petrol,19,68,58,62,187459457628459040428692867259811831362
1113,1114,False,Dodge Challenger,Dodge,"30,000 miles",26998,Challenger SXT,2022 Dodge,carmax,30000,26998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362,309,268,3.6,6,118,5.8,14.3,98,1746,petrol,19,68,58,62,187459457628459040428692867259811831362
1114,1115,False,Dodge Challenger,Dodge,"30,000 miles",25998,Challenger SXT,2022 Dodge,carmax,30000,25998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362,309,268,3.6,6,118,5.8,14.3,98,1746,petrol,19,68,58,62,187459457628459040428692867259811831362
1115,1116,False,Dodge Challenger,Dodge,"35,000 miles",25998,Challenger SXT,2022 Dodge,carmax,35000,25998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362,309,268,3.6,6,118,5.8,14.3,98,1746,petrol,19,68,58,62,187459457628459040428692867259811831362
1116,1117,False,Dodge Challenger,Dodge,"50,000 miles",22998,Challenger SXT,2022 Dodge,carmax,50000,22998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362,309,268,3.6,6,118,5.8,14.3,98,1746,petrol,19,68,58,62,187459457628459040428692867259811831362
1117,1118,False,Dodge Challenger,Dodge,"36,000 miles",26998,Challenger SXT,2022 Dodge,carmax,36000,26998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362,309,268,3.6,6,118,5.8,14.3,98,1746,petrol,19,68,58,62,187459457628459040428692867259811831362
1118,1119,False,Dodge Challenger,Dodge,"14,000 miles",27998,Challenger SXT,2022 Dodge,carmax,14000,27998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362,309,268,3.6,6,118,5.8,14.3,98,1746,petrol,19,68,58,62,187459457628459040428692867259811831362
1119,1120,False,Dodge Challenger,Dodge,"48,000 miles",24998,Challenger SXT,2022 Dodge,carmax,48000,24998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362,309,268,3.6,6,118,5.8,14.3,98,1746,petrol,19,68,58,62,187459457628459040428692867259811831362
1120,1121,False,Dodge Challenger,Dodge,"60,000 miles",22998,Challenger SXT,2022 Dodge,carmax,60000,22998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362,309,268,3.6,6,118,5.8,14.3,98,1746,petrol,19,68,58,62,187459457628459040428692867259811831362
1121,1122,False,Dodge Challenger,Dodge,"42,000 miles",24998,Challenger SXT,2022 Dodge,carmax,42000,24998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362,309,268,3.6,6,118,5.8,14.3,98,1746,petrol,19,68,58,62,187459457628459040428692867259811831362
1122,1123,False,Dodge Challenger,Dodge,"54,000 miles",22998,Challenger SXT,2022 Dodge,carmax,54000,22998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362,309,268,3.6,6,118,5.8,14.3,98,1746,petrol,19,68,58,62,187459457628459040428692867259811831362
1123,1124,False,Dodge Challenger,Dodge,"21,000 miles",26998,Challenger SXT,2022 Dodge,carmax,21000,26998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362,309,268,3.6,6,118,5.8,14.3,98,1746,petrol,19,68,58,62,187459457628459040428692867259811831362
1124,1125,False,Dodge Challenger,Dodge,"29,000 miles",25998,Challenger SXT,2022 Dodge,carmax,29000,25998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362,309,268,3.6,6,118,5.8,14.3,98,1746,petrol,19,68,58,62,187459457628459040428692867259811831362
1125,1126,False,Dodge Challenger,Dodge,"51,000 miles",23998,Challenger SXT,2022 Dodge,carmax,51000,23998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362,309,268,3.6,6,118,5.8,14.3,98,1746,petrol,19,68,58,62,187459457628459040428692867259811831362
1126,1127,False,Dodge Challenger,Dodge,"31,000 miles",26998,Challenger SXT,2022 Dodge,carmax,31000,26998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362,309,268,3.6,6,118,5.8,14.3,98,1746,petrol,19,68,58,62,187459457628459040428692867259811831362
1127,1128,False,Dodge Challenger,Dodge,"55,000 miles",21998,Challenger SXT,2022 Dodge,carmax,55000,21998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362,309,268,3.6,6,118,5.8,14.3,98,1746,petrol,19,68,58,62,187459457628459040428692867259811831362
1128,1129,False,Dodge Challenger,Dodge,"23,000 miles",26998,Challenger SXT,2022 Dodge,carmax,23000,26998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362,309,268,3.6,6,118,5.8,14.3,98,1746,petrol,19,68,58,62,187459457628459040428692867259811831362
