Unnamed: 0,gm,make_model,make,mileage_raw,price_raw,model_trim_raw,year_make_raw,platform,mileage,price,model,trim,year,car_key,car_id
1108,False,Dodge Challenger,Dodge,"26,000 miles",49998,Challenger R/T Scat Pack Widebody,2022 Dodge,carmax,26000,49998,Challenger,R/T Scat Pack Widebody,2022,2022-dodge-challenger-r/t scat pack widebody,134841431794572819684551217363606413610
1109,False,Dodge Challenger,Dodge,"38,000 miles",46998,Challenger R/T Scat Pack Widebody,2022 Dodge,carmax,38000,46998,Challenger,R/T Scat Pack Widebody,2022,2022-dodge-challenger-r/t scat pack widebody,134841431794572819684551217363606413610
1110,False,Dodge Challenger,Dodge,"39,000 miles",44998,Challenger R/T Scat Pack Widebody,2022 Dodge,carmax,39000,44998,Challenger,R/T Scat Pack Widebody,2022,2022-dodge-challenger-r/t scat pack widebody,134841431794572819684551217363606413610
1111,False,Dodge Challenger,Dodge,"39,000 miles",45998,Challenger R/T Scat Pack Widebody,2022 Dodge,carmax,39000,45998,Challenger,R/T Scat Pack Widebody,2022,2022-dodge-challenger-r/t scat pack widebody,134841431794572819684551217363606413610
1112,False,Dodge Challenger,Dodge,"9,000 miles",26998,Challenger SXT,2022 Dodge,carmax,9000,26998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362
1113,False,Dodge Challenger,Dodge,"33,000 miles",29998,Challenger SXT,2022 Dodge,carmax,33000,29998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362
1114,False,Dodge Challenger,Dodge,"30,000 miles",26998,Challenger SXT,2022 Dodge,carmax,30000,26998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362
1115,False,Dodge Challenger,Dodge,"30,000 miles",25998,Challenger SXT,2022 Dodge,carmax,30000,25998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362
1116,False,Dodge Challenger,Dodge,"35,000 miles",25998,Challenger SXT,2022 Dodge,carmax,35000,25998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362
1117,False,Dodge Challenger,Dodge,"50,000 miles",22998,Challenger SXT,2022 Dodge,carmax,50000,22998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362
1118,False,Dodge Challenger,Dodge,"36,000 miles",26998,Challenger SXT,2022 Dodge,carmax,36000,26998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362
1119,False,Dodge Challenger,Dodge,"14,000 miles",27998,Challenger SXT,2022 Dodge,carmax,14000,27998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362
1120,False,Dodge Challenger,Dodge,"48,000 miles",24998,Challenger SXT,2022 Dodge,carmax,48000,24998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362
1121,False,Dodge Challenger,Dodge,"60,000 miles",22998,Challenger SXT,2022 Dodge,carmax,60000,22998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362
1122,False,Dodge Challenger,Dodge,"42,000 miles",24998,Challenger SXT,2022 Dodge,carmax,42000,24998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362
1123,False,Dodge Challenger,Dodge,"54,000 miles",22998,Challenger SXT,2022 Dodge,carmax,54000,22998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362
1124,False,Dodge Challenger,Dodge,"21,000 miles",26998,Challenger SXT,2022 Dodge,carmax,21000,26998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362
1125,False,Dodge Challenger,Dodge,"29,000 miles",25998,Challenger SXT,2022 Dodge,carmax,29000,25998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362
1126,False,Dodge Challenger,Dodge,"51,000 miles",23998,Challenger SXT,2022 Dodge,carmax,51000,23998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362
1127,False,Dodge Challenger,Dodge,"31,000 miles",26998,Challenger SXT,2022 Dodge,carmax,31000,26998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362
1128,False,Dodge Challenger,Dodge,"55,000 miles",21998,Challenger SXT,2022 Dodge,carmax,55000,21998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362
1129,False,Dodge Challenger,Dodge,"23,000 miles",26998,Challenger SXT,2022 Dodge,carmax,23000,26998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362
1130,False,Dodge Challenger,Dodge,"48,000 miles",25998,Challenger SXT,2022 Dodge,carmax,48000,25998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362
1131,False,Dodge Challenger,Dodge,"51,000 miles",23998,Challenger SXT,2022 Dodge,carmax,51000,23998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362
1132,False,Dodge Challenger,Dodge,"89,000 miles",22998,Challenger SXT,2022 Dodge,carmax,89000,22998,Challenger,SXT,2022,2022-dodge-challenger-sxt,187459457628459040428692867259811831362
1133,False,Dodge Charger,Dodge,"53,000 miles",26998,Charger GT,2022 Dodge,carmax,53000,26998,Charger,GT,2022,2022-dodge-charger-gt,25183458801718919517466566093591878088
1134,False,Dodge Charger,Dodge,"45,000 miles",25998,Charger GT,2022 Dodge,carmax,45000,25998,Charger,GT,2022,2022-dodge-charger-gt,25183458801718919517466566093591878088
1135,False,Dodge Charger,Dodge,"37,000 miles",27998,Charger GT,2022 Dodge,carmax,37000,27998,Charger,GT,2022,2022-dodge-charger-gt,25183458801718919517466566093591878088
1136,False,Dodge Charger,Dodge,"39,000 miles",25998,Charger GT,2022 Dodge,carmax,39000,25998,Charger,GT,2022,2022-dodge-charger-gt,25183458801718919517466566093591878088
1137,False,Dodge Charger,Dodge,"20,000 miles",29998,Charger GT,2022 Dodge,carmax,20000,29998,Charger,GT,2022,2022-dodge-charger-gt,25183458801718919517466566093591878088
1138,False,Dodge Charger,Dodge,"23,000 miles",28998,Charger GT,2022 Dodge,carmax,23000,28998,Charger,GT,2022,2022-dodge-charger-gt,25183458801718919517466566093591878088
1139,False,Dodge Charger,Dodge,"44,000 miles",25998,Charger GT,2022 Dodge,carmax,44000,25998,Charger,GT,2022,2022-dodge-charger-gt,25183458801718919517466566093591878088
1140,False,Dodge Charger,Dodge,"44,000 miles",28998,Charger GT,2022 Dodge,carmax,44000,28998,Charger,GT,2022,2022-dodge-charger-gt,25183458801718919517466566093591878088
1141,False,Dodge Charger,Dodge,"57,000 miles",25998,Charger GT,2022 Dodge,carmax,57000,25998,Charger,GT,2022,2022-dodge-charger-gt,25183458801718919517466566093591878088
1142,False,Dodge Charger,Dodge,"44,000 miles",25998,Charger GT,2022 Dodge,carmax,44000,25998,Charger,GT,2022,2022-dodge-charger-gt,25183458801718919517466566093591878088
1143,False,Dodge Charger,Dodge,"48,000 miles",26998,Charger GT,2022 Dodge,carmax,48000,26998,Charger,GT,2022,2022-dodge-charger-gt,25183458801718919517466566093591878088
1144,False,Dodge Charger,Dodge,"55,000 miles",23998,Charger GT,2022 Dodge,carmax,55000,23998,Charger,GT,2022,2022-dodge-charger-gt,25183458801718919517466566093591878088
1145,False,Dodge Charger,Dodge,"38,000 miles",26998,Charger GT,2022 Dodge,carmax,38000,26998,Charger,GT,2022,2022-dodge-charger-gt,25183458801718919517466566093591878088
1146,False,Dodge Charger,Dodge,"34,000 miles",26998,Charger GT,2022 Dodge,carmax,34000,26998,Charger,GT,2022,2022-dodge-charger-gt,25183458801718919517466566093591878088
1147,False,Dodge Charger,Dodge,"40,000 miles",25998,Charger GT,2022 Dodge,carmax,40000,25998,Charger,GT,2022,2022-dodge-charger-gt,25183458801718919517466566093591878088
1148,False,Dodge Charger,Dodge,"54,000 miles",24998,Charger GT,2022 Dodge,carmax,54000,24998,Charger,GT,2022,2022-dodge-charger-gt,25183458801718919517466566093591878088
1149,False,Dodge Charger,Dodge,"39,000 miles",27998,Charger GT,2022 Dodge,carmax,39000,27998,Charger,GT,2022,2022-dodge-charger-gt,25183458801718919517466566093591878088
1150,False,Dodge Charger,Dodge,"34,000 miles",27998,Charger GT,2022 Dodge,carmax,34000,27998,Charger,GT,2022,2022-dodge-charger-gt,25183458801718919517466566093591878088
1151,False,Dodge Charger,Dodge,"47,000 miles",26998,Charger GT,2022 Dodge,carmax,47000,26998,Charger,GT,2022,2022-dodge-charger-gt,25183458801718919517466566093591878088
1152,False,Dodge Charger,Dodge,"55,000 miles",25998,Charger GT,2022 Dodge,carmax,55000,25998,Charger,GT,2022,2022-dodge-charger-gt,25183458801718919517466566093591878088
1153,False,Dodge Charger,Dodge,"19,000 miles",34998,Charger R/T,2022 Dodge,carmax,19000,34998,Charger,R/T,2022,2022-dodge-charger-r/t,46901397501785557171404564979612161226
1154,False,Dodge Charger,Dodge,"30,000 miles",32998,Charger R/T,2022 Dodge,carmax,30000,32998,Charger,R/T,2022,2022-dodge-charger-r/t,46901397501785557171404564979612161226
1155,False,Dodge Charger,Dodge,"34,000 miles",32998,Charger R/T,2022 Dodge,carmax,34000,32998,Charger,R/T,2022,2022-dodge-charger-r/t,46901397501785557171404564979612161226
1156,False,Dodge Charger,Dodge,"52,000 miles",33998,Charger R/T,2022 Dodge,carmax,52000,33998,Charger,R/T,2022,2022-dodge-charger-r/t,46901397501785557171404564979612161226
1157,False,Dodge Charger,Dodge,"12,000 miles",37998,Charger R/T,2022 Dodge,carmax,12000,37998,Charger,R/T,2022,2022-dodge-charger-r/t,46901397501785557171404564979612161226
1158,False,Dodge Charger,Dodge,"50,000 miles",29998,Charger R/T,2022 Dodge,carmax,50000,29998,Charger,R/T,2022,2022-dodge-charger-r/t,46901397501785557171404564979612161226
1159,False,Dodge Charger,Dodge,"52,000 miles",30998,Charger R/T,2022 Dodge,carmax,52000,30998,Charger,R/T,2022,2022-dodge-charger-r/t,46901397501785557171404564979612161226
1160,False,Dodge Charger,Dodge,"37,000 miles",34998,Charger R/T,2022 Dodge,carmax,37000,34998,Charger,R/T,2022,2022-dodge-charger-r/t,46901397501785557171404564979612161226
1161,False,Dodge Charger,Dodge,"6,000 miles",38998,Charger R/T,2022 Dodge,carmax,6000,38998,Charger,R/T,2022,2022-dodge-charger-r/t,46901397501785557171404564979612161226
1162,False,Dodge Charger,Dodge,"22,000 miles",22998,Charger SXT,2022 Dodge,carmax,22000,22998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1163,False,Dodge Charger,Dodge,"54,000 miles",20998,Charger SXT,2022 Dodge,carmax,54000,20998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1164,False,Dodge Charger,Dodge,"21,000 miles",23998,Charger SXT,2022 Dodge,carmax,21000,23998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1165,False,Dodge Charger,Dodge,"59,000 miles",21998,Charger SXT,2022 Dodge,carmax,59000,21998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1166,False,Dodge Charger,Dodge,"58,000 miles",20998,Charger SXT,2022 Dodge,carmax,58000,20998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1167,False,Dodge Charger,Dodge,"42,000 miles",23998,Charger SXT,2022 Dodge,carmax,42000,23998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1168,False,Dodge Charger,Dodge,"52,000 miles",20998,Charger SXT,2022 Dodge,carmax,52000,20998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1169,False,Dodge Charger,Dodge,"47,000 miles",22998,Charger SXT,2022 Dodge,carmax,47000,22998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1170,False,Dodge Charger,Dodge,"20,000 miles",25998,Charger SXT,2022 Dodge,carmax,20000,25998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1171,False,Dodge Charger,Dodge,"28,000 miles",23998,Charger SXT,2022 Dodge,carmax,28000,23998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1172,False,Dodge Charger,Dodge,"41,000 miles",21998,Charger SXT,2022 Dodge,carmax,41000,21998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1173,False,Dodge Charger,Dodge,"54,000 miles",21998,Charger SXT,2022 Dodge,carmax,54000,21998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1174,False,Dodge Charger,Dodge,"35,000 miles",22998,Charger SXT,2022 Dodge,carmax,35000,22998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1175,False,Dodge Charger,Dodge,"23,000 miles",24998,Charger SXT,2022 Dodge,carmax,23000,24998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1176,False,Dodge Charger,Dodge,"48,000 miles",22998,Charger SXT,2022 Dodge,carmax,48000,22998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1177,False,Dodge Charger,Dodge,"53,000 miles",23998,Charger SXT,2022 Dodge,carmax,53000,23998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1178,False,Dodge Charger,Dodge,"40,000 miles",22998,Charger SXT,2022 Dodge,carmax,40000,22998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1179,False,Dodge Charger,Dodge,"21,000 miles",22998,Charger SXT,2022 Dodge,carmax,21000,22998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1180,False,Dodge Charger,Dodge,"56,000 miles",21998,Charger SXT,2022 Dodge,carmax,56000,21998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1181,False,Dodge Charger,Dodge,"33,000 miles",25998,Charger SXT,2022 Dodge,carmax,33000,25998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1182,False,Dodge Charger,Dodge,"42,000 miles",20998,Charger SXT,2022 Dodge,carmax,42000,20998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1183,False,Dodge Charger,Dodge,"55,000 miles",21998,Charger SXT,2022 Dodge,carmax,55000,21998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1184,False,Dodge Charger,Dodge,"43,000 miles",24998,Charger SXT,2022 Dodge,carmax,43000,24998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1185,False,Dodge Charger,Dodge,"37,000 miles",22998,Charger SXT,2022 Dodge,carmax,37000,22998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1186,False,Dodge Charger,Dodge,"25,000 miles",26998,Charger SXT,2022 Dodge,carmax,25000,26998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1187,False,Dodge Charger,Dodge,"37,000 miles",23998,Charger SXT,2022 Dodge,carmax,37000,23998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1188,False,Dodge Charger,Dodge,"24,000 miles",25998,Charger SXT,2022 Dodge,carmax,24000,25998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1189,False,Dodge Charger,Dodge,"32,000 miles",24998,Charger SXT,2022 Dodge,carmax,32000,24998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1190,False,Dodge Charger,Dodge,"55,000 miles",22998,Charger SXT,2022 Dodge,carmax,55000,22998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1191,False,Dodge Charger,Dodge,"67,000 miles",21998,Charger SXT,2022 Dodge,carmax,67000,21998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1192,False,Dodge Charger,Dodge,"26,000 miles",25998,Charger SXT,2022 Dodge,carmax,26000,25998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1193,False,Dodge Charger,Dodge,"57,000 miles",21998,Charger SXT,2022 Dodge,carmax,57000,21998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1194,False,Dodge Charger,Dodge,"48,000 miles",21998,Charger SXT,2022 Dodge,carmax,48000,21998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1195,False,Dodge Charger,Dodge,"36,000 miles",25998,Charger SXT,2022 Dodge,carmax,36000,25998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1196,False,Dodge Charger,Dodge,"58,000 miles",21998,Charger SXT,2022 Dodge,carmax,58000,21998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1197,False,Dodge Charger,Dodge,"46,000 miles",23998,Charger SXT,2022 Dodge,carmax,46000,23998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1198,False,Dodge Charger,Dodge,"24,000 miles",25998,Charger SXT,2022 Dodge,carmax,24000,25998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1199,False,Dodge Charger,Dodge,"46,000 miles",21998,Charger SXT,2022 Dodge,carmax,46000,21998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1200,False,Dodge Charger,Dodge,"22,000 miles",29998,Charger SXT,2022 Dodge,carmax,22000,29998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1201,False,Dodge Charger,Dodge,"45,000 miles",20998,Charger SXT,2022 Dodge,carmax,45000,20998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1202,False,Dodge Charger,Dodge,"40,000 miles",22998,Charger SXT,2022 Dodge,carmax,40000,22998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1203,False,Dodge Charger,Dodge,"17,000 miles",26998,Charger SXT,2022 Dodge,carmax,17000,26998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1204,False,Dodge Charger,Dodge,"37,000 miles",25998,Charger SXT,2022 Dodge,carmax,37000,25998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1205,False,Dodge Charger,Dodge,"57,000 miles",20998,Charger SXT,2022 Dodge,carmax,57000,20998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1206,False,Dodge Charger,Dodge,"40,000 miles",22998,Charger SXT,2022 Dodge,carmax,40000,22998,Charger,SXT,2022,2022-dodge-charger-sxt,257309234299723535071467636084108400977
1207,False,Dodge Charger,Dodge,"7,000 miles",44998,Charger Scat Pack,2022 Dodge,carmax,7000,44998,Charger,Scat Pack,2022,2022-dodge-charger-scat pack,137208130708368549799373582144237138835
1208,False,Dodge Charger,Dodge,"23,000 miles",42998,Charger Scat Pack,2022 Dodge,carmax,23000,42998,Charger,Scat Pack,2022,2022-dodge-charger-scat pack,137208130708368549799373582144237138835
1209,False,Dodge Charger,Dodge,"56,000 miles",38998,Charger Scat Pack,2022 Dodge,carmax,56000,38998,Charger,Scat Pack,2022,2022-dodge-charger-scat pack,137208130708368549799373582144237138835
1210,False,Dodge Charger,Dodge,"30,000 miles",41998,Charger Scat Pack,2022 Dodge,carmax,30000,41998,Charger,Scat Pack,2022,2022-dodge-charger-scat pack,137208130708368549799373582144237138835
1211,False,Dodge Charger,Dodge,"14,000 miles",45998,Charger Scat Pack,2022 Dodge,carmax,14000,45998,Charger,Scat Pack,2022,2022-dodge-charger-scat pack,137208130708368549799373582144237138835
