"","gm","make_model","make","mileage_raw","price_raw","model_trim_raw","year_make_raw","platform","mileage","price","model","trim","year"
"1882",TRUE,"GMC Yukon","GMC","89,000 miles",29998,"Yukon Denali","2016 GMC","carmax",89000,29998,"Yukon","Denali","2016"
"1883",TRUE,"GMC Yukon","GMC","73,000 miles",33998,"Yukon Denali","2016 GMC","carmax",73000,33998,"Yukon","Denali","2016"
"1884",TRUE,"GMC Yukon","GMC","68,000 miles",27998,"Yukon SLE","2016 GMC","carmax",68000,27998,"Yukon","SLE","2016"
"1885",TRUE,"GMC Yukon","GMC","79,000 miles",29998,"Yukon SLT","2016 GMC","carmax",79000,29998,"Yukon","SLT","2016"
"1886",TRUE,"GMC Yukon","GMC","87,000 miles",29998,"Yukon SLT","2016 GMC","carmax",87000,29998,"Yukon","SLT","2016"
"1887",TRUE,"GMC Yukon","GMC","86,000 miles",28998,"Yukon SLT","2016 GMC","carmax",86000,28998,"Yukon","SLT","2016"
"1888",TRUE,"GMC Yukon XL 1500","GMC","38,000 miles",38998,"Yukon XL 1500 SLT","2016 GMC","carmax",38000,38998,"Yukon XL 1500","SLT","2016"
"1889",FALSE,"Lexus LS 460","Lexus","34,000 miles",33998,"LS 460","2016 Lexus","carmax",34000,33998,"LS 460","","2016"
"1890",FALSE,"Lexus LS 460","Lexus","77,000 miles",26998,"LS 460","2016 Lexus","carmax",77000,26998,"LS 460","","2016"
"1891",FALSE,"Lexus LS 460","Lexus","55,000 miles",29998,"LS 460","2016 Lexus","carmax",55000,29998,"LS 460","","2016"
"1892",FALSE,"Lexus LS 460","Lexus","56,000 miles",30998,"LS 460","2016 Lexus","carmax",56000,30998,"LS 460","","2016"
"1893",FALSE,"Toyota 4Runner","Toyota","85,000 miles",31998,"4Runner Limited","2016 Toyota","carmax",85000,31998,"4Runner","Limited","2016"
"1894",FALSE,"Toyota 4Runner","Toyota","82,000 miles",31998,"4Runner Limited","2016 Toyota","carmax",82000,31998,"4Runner","Limited","2016"
"1895",FALSE,"Toyota 4Runner","Toyota","92,000 miles",26998,"4Runner Limited","2016 Toyota","carmax",92000,26998,"4Runner","Limited","2016"
"1896",FALSE,"Toyota 4Runner","Toyota","114,000 miles",24998,"4Runner Limited","2016 Toyota","carmax",114000,24998,"4Runner","Limited","2016"
"1897",FALSE,"Toyota 4Runner","Toyota","64,000 miles",30998,"4Runner Limited","2016 Toyota","carmax",64000,30998,"4Runner","Limited","2016"
"1898",FALSE,"Toyota 4Runner","Toyota","74,000 miles",29998,"4Runner Limited","2016 Toyota","carmax",74000,29998,"4Runner","Limited","2016"
"1899",FALSE,"Toyota 4Runner","Toyota","75,000 miles",29998,"4Runner Limited","2016 Toyota","carmax",75000,29998,"4Runner","Limited","2016"
"1900",FALSE,"Toyota 4Runner","Toyota","52,000 miles",29998,"4Runner Limited","2016 Toyota","carmax",52000,29998,"4Runner","Limited","2016"
"1901",FALSE,"Toyota 4Runner","Toyota","75,000 miles",31998,"4Runner Limited","2016 Toyota","carmax",75000,31998,"4Runner","Limited","2016"
"1902",FALSE,"Toyota 4Runner","Toyota","104,000 miles",25998,"4Runner Limited","2016 Toyota","carmax",104000,25998,"4Runner","Limited","2016"
"1903",FALSE,"Toyota 4Runner","Toyota","50,000 miles",35998,"4Runner Limited","2016 Toyota","carmax",50000,35998,"4Runner","Limited","2016"
"1904",FALSE,"Toyota 4Runner","Toyota","60,000 miles",32998,"4Runner Limited","2016 Toyota","carmax",60000,32998,"4Runner","Limited","2016"
"1905",FALSE,"Toyota 4Runner","Toyota","68,000 miles",31998,"4Runner Limited","2016 Toyota","carmax",68000,31998,"4Runner","Limited","2016"
"1906",FALSE,"Toyota 4Runner","Toyota","73,000 miles",29998,"4Runner SR5","2016 Toyota","carmax",73000,29998,"4Runner","SR5","2016"
"1907",FALSE,"Toyota 4Runner","Toyota","115,000 miles",25998,"4Runner SR5","2016 Toyota","carmax",115000,25998,"4Runner","SR5","2016"
"1908",FALSE,"Toyota 4Runner","Toyota","68,000 miles",29998,"4Runner SR5","2016 Toyota","carmax",68000,29998,"4Runner","SR5","2016"
"1909",FALSE,"Toyota 4Runner","Toyota","88,000 miles",25998,"4Runner SR5","2016 Toyota","carmax",88000,25998,"4Runner","SR5","2016"
"1910",FALSE,"Toyota 4Runner","Toyota","92,000 miles",25998,"4Runner SR5","2016 Toyota","carmax",92000,25998,"4Runner","SR5","2016"
"1911",FALSE,"Toyota 4Runner","Toyota","129,000 miles",25998,"4Runner SR5","2016 Toyota","carmax",129000,25998,"4Runner","SR5","2016"
"1912",FALSE,"Toyota 4Runner","Toyota","119,000 miles",23998,"4Runner SR5","2016 Toyota","carmax",119000,23998,"4Runner","SR5","2016"
"1913",FALSE,"Toyota 4Runner","Toyota","82,000 miles",27998,"4Runner SR5","2016 Toyota","carmax",82000,27998,"4Runner","SR5","2016"
"1914",FALSE,"Toyota 4Runner","Toyota","126,000 miles",22998,"4Runner SR5","2016 Toyota","carmax",126000,22998,"4Runner","SR5","2016"
"1915",FALSE,"Toyota 4Runner","Toyota","120,000 miles",22998,"4Runner SR5","2016 Toyota","carmax",120000,22998,"4Runner","SR5","2016"
"1916",FALSE,"Toyota 4Runner","Toyota","120,000 miles",22998,"4Runner SR5","2016 Toyota","carmax",120000,22998,"4Runner","SR5","2016"
"1917",FALSE,"Toyota 4Runner","Toyota","81,000 miles",28998,"4Runner SR5","2016 Toyota","carmax",81000,28998,"4Runner","SR5","2016"
"1918",FALSE,"Toyota 4Runner","Toyota","103,000 miles",24998,"4Runner SR5","2016 Toyota","carmax",103000,24998,"4Runner","SR5","2016"
"1919",FALSE,"Toyota 4Runner","Toyota","75,000 miles",29998,"4Runner SR5","2016 Toyota","carmax",75000,29998,"4Runner","SR5","2016"
"1920",FALSE,"Toyota 4Runner","Toyota","87,000 miles",28998,"4Runner SR5","2016 Toyota","carmax",87000,28998,"4Runner","SR5","2016"
"1921",FALSE,"Toyota 4Runner","Toyota","64,000 miles",29998,"4Runner SR5","2016 Toyota","carmax",64000,29998,"4Runner","SR5","2016"
"1922",FALSE,"Toyota 4Runner","Toyota","119,000 miles",25998,"4Runner SR5","2016 Toyota","carmax",119000,25998,"4Runner","SR5","2016"
"1923",FALSE,"Toyota 4Runner","Toyota","64,000 miles",28998,"4Runner SR5","2016 Toyota","carmax",64000,28998,"4Runner","SR5","2016"
"1924",FALSE,"Toyota 4Runner","Toyota","98,000 miles",26998,"4Runner SR5","2016 Toyota","carmax",98000,26998,"4Runner","SR5","2016"
"1925",FALSE,"Toyota 4Runner","Toyota","125,000 miles",24998,"4Runner SR5","2016 Toyota","carmax",125000,24998,"4Runner","SR5","2016"
"1926",FALSE,"Toyota 4Runner","Toyota","65,000 miles",31998,"4Runner SR5 Premium","2016 Toyota","carmax",65000,31998,"4Runner","SR5 Premium","2016"
"1927",FALSE,"Toyota 4Runner","Toyota","91,000 miles",26998,"4Runner SR5 Premium","2016 Toyota","carmax",91000,26998,"4Runner","SR5 Premium","2016"
"1928",FALSE,"Toyota 4Runner","Toyota","127,000 miles",27998,"4Runner SR5 Premium","2016 Toyota","carmax",127000,27998,"4Runner","SR5 Premium","2016"
"1929",FALSE,"Toyota 4Runner","Toyota","110,000 miles",28998,"4Runner SR5 Premium","2016 Toyota","carmax",110000,28998,"4Runner","SR5 Premium","2016"
"1930",FALSE,"Toyota 4Runner","Toyota","36,000 miles",30998,"4Runner SR5 Premium","2016 Toyota","carmax",36000,30998,"4Runner","SR5 Premium","2016"
"1931",FALSE,"Toyota 4Runner","Toyota","97,000 miles",26998,"4Runner SR5 Premium","2016 Toyota","carmax",97000,26998,"4Runner","SR5 Premium","2016"
"1932",FALSE,"Toyota 4Runner","Toyota","67,000 miles",30998,"4Runner SR5 Premium","2016 Toyota","carmax",67000,30998,"4Runner","SR5 Premium","2016"
"1933",FALSE,"Toyota 4Runner","Toyota","114,000 miles",28998,"4Runner SR5 Premium","2016 Toyota","carmax",114000,28998,"4Runner","SR5 Premium","2016"
"1934",FALSE,"Toyota 4Runner","Toyota","92,000 miles",28998,"4Runner SR5 Premium","2016 Toyota","carmax",92000,28998,"4Runner","SR5 Premium","2016"
"1935",FALSE,"Toyota 4Runner","Toyota","70,000 miles",30998,"4Runner SR5 Premium","2016 Toyota","carmax",70000,30998,"4Runner","SR5 Premium","2016"
"1936",FALSE,"Toyota 4Runner","Toyota","71,000 miles",32998,"4Runner SR5 Premium","2016 Toyota","carmax",71000,32998,"4Runner","SR5 Premium","2016"
"1937",FALSE,"Toyota 4Runner","Toyota","75,000 miles",29998,"4Runner SR5 Premium","2016 Toyota","carmax",75000,29998,"4Runner","SR5 Premium","2016"
"1938",FALSE,"Toyota 4Runner","Toyota","120,000 miles",32998,"4Runner TRD Pro","2016 Toyota","carmax",120000,32998,"4Runner","TRD Pro","2016"
"1939",FALSE,"Toyota 4Runner","Toyota","120,000 miles",29998,"4Runner TRD Pro","2016 Toyota","carmax",120000,29998,"4Runner","TRD Pro","2016"
"1940",FALSE,"Toyota 4Runner","Toyota","96,000 miles",32998,"4Runner TRD Pro","2016 Toyota","carmax",96000,32998,"4Runner","TRD Pro","2016"
"1941",FALSE,"Toyota 4Runner","Toyota","65,000 miles",32998,"4Runner Trail Premium","2016 Toyota","carmax",65000,32998,"4Runner","Trail Premium","2016"
"1942",FALSE,"Toyota 4Runner","Toyota","99,000 miles",31998,"4Runner Trail Premium","2016 Toyota","carmax",99000,31998,"4Runner","Trail Premium","2016"
"1943",FALSE,"Toyota 4Runner","Toyota","45,000 miles",34998,"4Runner Trail Premium","2016 Toyota","carmax",45000,34998,"4Runner","Trail Premium","2016"
"1944",FALSE,"Toyota Highlander","Toyota","70,000 miles",27998,"Highlander Hybrid Limited Platinum","2016 Toyota","carmax",70000,27998,"Highlander","Hybrid Limited Platinum","2016"
"1945",FALSE,"Toyota Highlander","Toyota","64,000 miles",29998,"Highlander Hybrid Limited Platinum","2016 Toyota","carmax",64000,29998,"Highlander","Hybrid Limited Platinum","2016"
"1946",FALSE,"Toyota Highlander","Toyota","89,000 miles",26998,"Highlander Hybrid Limited Platinum","2016 Toyota","carmax",89000,26998,"Highlander","Hybrid Limited Platinum","2016"
"1947",FALSE,"Toyota Highlander","Toyota","116,000 miles",18998,"Highlander LE","2016 Toyota","carmax",116000,18998,"Highlander","LE","2016"
"1948",FALSE,"Toyota Highlander","Toyota","107,000 miles",19998,"Highlander LE","2016 Toyota","carmax",107000,19998,"Highlander","LE","2016"
"1949",FALSE,"Toyota Highlander","Toyota","120,000 miles",17998,"Highlander LE","2016 Toyota","carmax",120000,17998,"Highlander","LE","2016"
"1950",FALSE,"Toyota Highlander","Toyota","115,000 miles",18998,"Highlander LE","2016 Toyota","carmax",115000,18998,"Highlander","LE","2016"
"1951",FALSE,"Toyota Highlander","Toyota","118,000 miles",17998,"Highlander LE","2016 Toyota","carmax",118000,17998,"Highlander","LE","2016"
"1952",FALSE,"Toyota Highlander","Toyota","70,000 miles",20998,"Highlander LE","2016 Toyota","carmax",70000,20998,"Highlander","LE","2016"
"1953",FALSE,"Toyota Highlander","Toyota","59,000 miles",22998,"Highlander LE","2016 Toyota","carmax",59000,22998,"Highlander","LE","2016"
"1954",FALSE,"Toyota Highlander","Toyota","100,000 miles",19998,"Highlander LE","2016 Toyota","carmax",100000,19998,"Highlander","LE","2016"
"1955",FALSE,"Toyota Highlander","Toyota","115,000 miles",16998,"Highlander LE","2016 Toyota","carmax",115000,16998,"Highlander","LE","2016"
"1956",FALSE,"Toyota Highlander","Toyota","124,000 miles",20998,"Highlander Limited","2016 Toyota","carmax",124000,20998,"Highlander","Limited","2016"
"1957",FALSE,"Toyota Highlander","Toyota","58,000 miles",26998,"Highlander Limited","2016 Toyota","carmax",58000,26998,"Highlander","Limited","2016"
"1958",FALSE,"Toyota Highlander","Toyota","86,000 miles",23998,"Highlander Limited","2016 Toyota","carmax",86000,23998,"Highlander","Limited","2016"
"1959",FALSE,"Toyota Highlander","Toyota","108,000 miles",21998,"Highlander Limited","2016 Toyota","carmax",108000,21998,"Highlander","Limited","2016"
"1960",FALSE,"Toyota Highlander","Toyota","82,000 miles",24998,"Highlander Limited","2016 Toyota","carmax",82000,24998,"Highlander","Limited","2016"
"1961",FALSE,"Toyota Highlander","Toyota","68,000 miles",25998,"Highlander Limited","2016 Toyota","carmax",68000,25998,"Highlander","Limited","2016"
"1962",FALSE,"Toyota Highlander","Toyota","106,000 miles",21998,"Highlander Limited","2016 Toyota","carmax",106000,21998,"Highlander","Limited","2016"
"1963",FALSE,"Toyota Highlander","Toyota","117,000 miles",21998,"Highlander Limited Platinum","2016 Toyota","carmax",117000,21998,"Highlander","Limited Platinum","2016"
"1964",FALSE,"Toyota Highlander","Toyota","126,000 miles",21998,"Highlander Limited Platinum","2016 Toyota","carmax",126000,21998,"Highlander","Limited Platinum","2016"
"1965",FALSE,"Toyota Highlander","Toyota","76,000 miles",24998,"Highlander Limited Platinum","2016 Toyota","carmax",76000,24998,"Highlander","Limited Platinum","2016"
"1966",FALSE,"Toyota Highlander","Toyota","64,000 miles",25998,"Highlander Limited Platinum","2016 Toyota","carmax",64000,25998,"Highlander","Limited Platinum","2016"
